Quantity,UnitPrice,ItemsInCart,TotalPrice,OrderMonth,OrderDayOfWeek,OrderYear,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,CouponCode_NoCoupon,CouponCode_SAVE10,CouponCode_WINTER15,RevenuePerItem,CartConversionRatio,IsHighValueOrder,IsWeekendOrder
5,73.83,9,369.15,2,4,2025,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,73.83,0.5555555555555556,0,0
1,458.63,4,458.63,4,6,2024,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,458.63,0.25,0,1
4,180.25,7,721,7,5,2024,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,180.25,0.5714285714285714,0,1
3,473.49,7,1420.47,5,2,2023,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,473.49,0.42857142857142855,1,0
4,237.43,8,949.72,2,2,2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,237.43,0.5,1,0
1,442.39,6,442.39,11,3,2023,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,442.39,0.16666666666666666,0,0
1,62.12,2,62.12,9,1,2024,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,62.12,0.5,0,0
5,298.39,7,1491.95,8,6,2024,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,298.39,0.7142857142857143,1,1
2,697.93,2,1395.86,5,1,2025,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,697.93,1,1,0
2,291.85,5,583.7,5,0,2024,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,291.85,0.4,0,0
3,308.98,3,926.94,5,4,2024,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,308.98,1,1,0
5,396.86,9,1984.3,8,1,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,396.86,0.5555555555555556,1,0
2,139.69,7,279.38,1,0,2024,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,139.69,0.2857142857142857,0,0
5,475.95,8,2379.75,2,3,2023,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,475.95,0.625,1,0
1,626.6,4,626.6,2,0,2025,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,626.6,0.25,0,0
4,502.99,4,2011.96,2,4,2024,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,502.99,1,1,0
5,578.83,6,2894.15,6,4,2024,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,578.83,0.8333333333333334,1,0
5,383.82,7,1919.1,1,0,2025,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,383.82,0.7142857142857143,1,0
5,368.25,5,1841.25,6,1,2025,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,368.25,1,1,0
2,374.6,3,749.2,2,4,2025,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,374.6,0.6666666666666666,0,0
2,428.09,6,856.18,3,2,2025,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,428.09,0.3333333333333333,1,0
1,438.93,3,438.93,7,0,2023,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,438.93,0.3333333333333333,0,0
2,563.82,3,1127.64,6,0,2024,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,563.82,0.6666666666666666,1,0
3,649.93,7,1949.79,2,5,2023,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,649.93,0.42857142857142855,1,1
5,268.43,5,1342.15,3,5,2025,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,268.43,1,1,1
5,502.47,10,2512.35,12,4,2024,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,502.46999999999997,0.5,1,0
1,26.95,1,26.95,3,2,2024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26.95,1,0,0
4,64.69,7,258.76,2,1,2023,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,64.69,0.5714285714285714,0,0
3,247.11,3,741.33,5,3,2024,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,247.11,1,0,0
2,536.25,3,1072.5,10,2,2024,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,536.25,0.6666666666666666,1,0
2,456.04,4,912.08,12,0,2024,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,456.04,0.5,1,0
2,40.23,4,80.46,1,0,2024,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,40.23,0.5,0,0
2,72.39,7,144.78,3,6,2023,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,72.39,0.2857142857142857,0,1
2,394.16,2,788.32,1,3,2023,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,394.16,1,0,0
4,119.84,8,479.36,6,6,2025,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,119.84,0.5,0,1
3,692.71,3,2078.13,11,4,2023,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,692.71,1,1,0
4,56.66,4,226.64,1,4,2024,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,56.66,1,0,0
2,298.53,5,597.06,1,1,2024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,298.53,0.4,0,0
3,331.46,6,994.3799999999999,7,2,2023,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,331.46,0.5,1,0
2,521.4,7,1042.8,4,2,2025,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,521.4,0.2857142857142857,1,0
4,305.32,4,1221.28,3,0,2023,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,305.32,1,1,0
5,111.7,9,558.5,7,0,2023,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.7,0.5555555555555556,0,0
1,479.76,1,479.76,9,4,2023,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,479.76,1,0,0
3,193.49,6,580.47,12,2,2023,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,193.49,0.5,0,0
2,426.22,7,852.44,12,0,2024,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,426.22,0.2857142857142857,1,0
5,276.44,10,1382.2,8,6,2023,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,276.44,0.5,1,1
2,404.96,4,809.92,5,5,2024,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,404.96,0.5,0,1
4,465.66,9,1862.64,9,3,2023,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,465.66,0.4444444444444444,1,0
2,594.07,2,1188.14,6,4,2024,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,594.07,1,1,0
5,110.38,10,551.9,11,3,2023,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,110.38,0.5,0,0
1,596.24,4,596.24,5,4,2024,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,596.24,0.25,0,0
2,306.24,4,612.48,7,0,2024,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,306.24,0.5,0,0
3,503.39,5,1510.17,2,3,2025,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,503.39000000000004,0.6,1,0
1,131.61,2,131.61,2,0,2023,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,131.61,0.5,0,0
3,443.44,3,1330.32,10,1,2024,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,443.44,1,1,0
1,408.13,3,408.13,1,0,2023,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,408.13,0.3333333333333333,0,0
2,160.98,3,321.96,4,3,2024,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,160.98,0.6666666666666666,0,0
5,643.89,8,3219.45,1,3,2023,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,643.89,0.625,1,0
3,158.66,7,475.98,5,5,2023,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,158.66,0.42857142857142855,0,1
2,143.82,6,287.64,4,5,2024,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,143.82,0.3333333333333333,0,1
3,379.07,3,1137.21,12,0,2023,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,379.07,1,1,0
1,601.36,1,601.36,11,0,2024,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,601.36,1,0,0
2,142.08,4,284.16,9,4,2024,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,142.08,0.5,0,0
5,530.34,9,2651.7,3,0,2024,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,530.3399999999999,0.5555555555555556,1,0
5,364.42,10,1822.1,8,6,2023,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,364.41999999999996,0.5,1,1
4,578.28,5,2313.12,6,2,2025,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,578.28,0.8,1,0
5,280.52,7,1402.6,5,1,2025,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,280.52,0.7142857142857143,1,0
5,638.92,5,3194.6,5,1,2025,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,638.92,1,1,0
4,412.2,6,1648.8,2,3,2024,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,412.2,0.6666666666666666,1,0
1,440.34,2,440.34,6,3,2025,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,440.34,0.5,0,0
1,627.15,5,627.15,9,5,2024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,627.15,0.2,0,1
2,605.26,4,1210.52,5,0,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,605.26,0.5,1,0
1,90.27,5,90.27,6,6,2024,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,90.27,0.2,0,1
5,230.77,10,1153.85,6,0,2025,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,230.76999999999998,0.5,1,0
5,266.78,5,1333.9,9,2,2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,266.78000000000003,1,1,0
1,105.92,6,105.92,5,3,2023,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,105.92,0.16666666666666666,0,0
3,589.3,6,1767.9,4,3,2024,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,589.3000000000001,0.5,1,0
4,649.47,8,2597.88,1,5,2023,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,649.47,0.5,1,1
4,107.49,5,429.96,6,1,2024,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,107.49,0.8,0,0
3,669.06,7,2007.18,5,2,2023,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,669.0600000000001,0.42857142857142855,1,0
3,69.65,7,208.95,10,5,2023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,69.64999999999999,0.42857142857142855,0,1
4,136.83,8,547.32,11,6,2023,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,136.83,0.5,0,1
1,304.11,2,304.11,9,4,2024,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,304.11,0.5,0,0
4,296.28,5,1185.12,11,6,2024,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,296.28,0.8,1,1
1,77.64,1,77.64,2,4,2025,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,77.64,1,0,0
1,243.71,6,243.71,7,5,2024,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,243.71,0.16666666666666666,0,1
4,644.96,7,2579.84,9,5,2024,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,644.96,0.5714285714285714,1,1
5,283.73,8,1418.65,6,3,2025,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,283.73,0.625,1,0
2,629.56,5,1259.12,2,1,2025,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,629.56,0.4,1,0
4,246.11,4,984.44,3,3,2023,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,246.11,1,1,0
2,418.26,2,836.52,11,6,2023,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,418.26,1,1,1
5,127.18,10,635.9000000000001,5,3,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.18000000000002,0.5,0,0
3,586.21,4,1758.63,8,1,2024,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,586.21,0.75,1,0
3,267.45,5,802.3499999999999,4,5,2024,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,267.45,0.6,0,1
4,615.65,9,2462.6,6,3,2024,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,615.65,0.4444444444444444,1,0
2,113.29,5,226.58,11,5,2023,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,113.29,0.4,0,1
4,473.86,7,1895.44,4,6,2024,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,473.86,0.5714285714285714,1,1
3,444.75,6,1334.25,11,0,2023,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,444.75,0.5,1,0
2,183.67,6,367.34,5,4,2023,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,183.67,0.3333333333333333,0,0
1,483.38,6,483.38,12,6,2023,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,483.38,0.16666666666666666,0,1
5,260.93,9,1304.65,6,2,2023,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,260.93,0.5555555555555556,1,0
2,253.68,6,507.36,12,4,2023,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,253.68,0.3333333333333333,0,0
4,699.88,5,2799.52,6,3,2025,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,699.88,0.8,1,0
5,319.97,7,1599.85,1,2,2023,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,319.96999999999997,0.7142857142857143,1,0
4,246.91,8,987.64,6,0,2025,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,246.91,0.5,1,0
3,392.85,6,1178.55,3,3,2023,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,392.84999999999997,0.5,1,0
5,420.98,7,2104.9,5,0,2024,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,420.98,0.7142857142857143,1,0
2,73.26,4,146.52,3,2,2024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,73.26,0.5,0,0
3,410.88,8,1232.64,1,4,2023,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,410.88000000000005,0.375,1,0
2,176.46,2,352.92,9,5,2023,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,176.46,1,0,1
3,659.57,6,1978.71,3,4,2023,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,659.57,0.5,1,0
2,478.36,3,956.72,12,1,2024,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,478.36,0.6666666666666666,1,0
4,30.05,6,120.2,12,1,2024,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,30.05,0.6666666666666666,0,0
4,300.56,9,1202.24,4,5,2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,300.56,0.4444444444444444,1,1
5,226.45,6,1132.25,2,6,2024,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,226.45,0.8333333333333334,1,1
2,349.4,2,698.8,1,4,2024,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,349.4,1,0,0
5,268.78,7,1343.9,12,4,2023,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,268.78000000000003,0.7142857142857143,1,0
2,680.85,6,1361.7,8,6,2024,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,680.85,0.3333333333333333,1,1
3,182.48,3,547.4399999999999,7,5,2023,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,182.48,1,0,1
1,277.09,2,277.09,4,5,2024,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,277.09,0.5,0,1
2,26.5,3,53,4,0,2024,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,26.5,0.6666666666666666,0,0
3,315.27,4,945.81,10,0,2023,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,315.27,0.75,1,0
3,450.98,8,1352.94,2,0,2025,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,450.98,0.375,1,0
5,233.67,10,1168.35,9,0,2024,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,233.67,0.5,1,0
3,367.75,7,1103.25,1,0,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,367.75,0.42857142857142855,1,0
1,23.53,2,23.53,5,5,2025,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,23.53,0.5,0,1
1,677.48,1,677.48,5,0,2023,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,677.48,1,0,0
4,554.83,6,2219.32,5,1,2024,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,554.83,0.6666666666666666,1,0
4,440.31,6,1761.24,2,4,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,440.31,0.6666666666666666,1,0
1,87.06,4,87.06,3,5,2025,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,87.06,0.25,0,1
4,245.28,6,981.12,10,0,2023,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,245.28,0.6666666666666666,1,0
5,664.51,8,3322.55,2,1,2023,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,664.51,0.625,1,0
1,618.68,6,618.68,4,3,2023,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,618.68,0.16666666666666666,0,0
1,370.85,2,370.85,12,1,2024,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,370.85,0.5,0,0
4,517.98,8,2071.92,6,6,2024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,517.98,0.5,1,1
4,506.11,5,2024.44,11,6,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,506.11,0.8,1,1
3,413.83,8,1241.49,5,4,2024,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,413.83,0.375,1,0
1,249.81,1,249.81,12,2,2023,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,249.81,1,0,0
3,362.53,5,1087.59,3,5,2025,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,362.53,0.6,1,1
2,299.23,2,598.46,6,5,2025,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,299.23,1,0,1
1,536.07,5,536.07,11,2,2023,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,536.07,0.2,0,0
4,558.9,9,2235.6,2,5,2023,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,558.9,0.4444444444444444,1,1
2,409.75,2,819.5,12,0,2024,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,409.75,1,0,0
2,179.96,5,359.92,1,5,2025,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,179.96,0.4,0,1
1,38.49,4,38.49,6,6,2025,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,38.49,0.25,0,1
5,316.4,7,1582,9,4,2024,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,316.4,0.7142857142857143,1,0
3,547.15,4,1641.45,10,0,2024,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,547.15,0.75,1,0
4,540.34,6,2161.36,6,4,2023,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,540.34,0.6666666666666666,1,0
4,73.65,9,294.6,9,0,2024,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,73.65,0.4444444444444444,0,0
5,391.86,6,1959.3,7,3,2024,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,391.86,0.8333333333333334,1,0
5,69.7,9,348.5,8,6,2023,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,69.7,0.5555555555555556,0,1
5,26.43,5,132.15,3,2,2025,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,26.43,1,0,0
1,531.74,1,531.74,9,0,2023,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,531.74,1,0,0
2,496.62,2,993.24,9,6,2024,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,496.62,1,1,1
1,660.66,3,660.66,11,2,2023,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,660.66,0.3333333333333333,0,0
4,274.82,9,1099.28,10,0,2023,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,274.82,0.4444444444444444,1,0
2,486.35,6,972.7,6,4,2024,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,486.35,0.3333333333333333,1,0
3,428.88,3,1286.64,9,1,2024,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,428.88000000000005,1,1,0
2,412.14,2,824.28,9,4,2023,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,412.14,1,1,0
1,265.64,3,265.64,9,6,2024,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,265.64,0.3333333333333333,0,1
2,273.43,7,546.86,5,1,2024,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,273.43,0.2857142857142857,0,0
5,131.7,8,658.5,1,2,2025,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,131.7,0.625,0,0
5,85.52,5,427.6,8,2,2023,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,85.52000000000001,1,0,0
2,320.68,5,641.36,6,2,2024,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,320.68,0.4,0,0
4,198.81,9,795.24,2,2,2025,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,198.81,0.4444444444444444,0,0
5,666.8,7,3330.4075,10,0,2023,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,666.0815,0.7142857142857143,1,0
1,355.09,5,355.09,12,2,2023,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,355.09,0.2,0,0
2,316.2,2,632.4,6,1,2023,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,316.2,1,0,0
1,133.39,2,133.39,8,5,2024,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,133.39,0.5,0,1
1,454.23,3,454.23,2,5,2023,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,454.23,0.3333333333333333,0,1
4,491.29,6,1965.16,9,4,2024,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,491.29,0.6666666666666666,1,0
2,255.14,2,510.28,6,1,2025,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,255.14,1,0,0
1,392.61,4,392.61,2,6,2023,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,392.61,0.25,0,1
4,362.06,4,1448.24,10,4,2024,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,362.06,1,1,0
1,222.73,4,222.73,5,4,2024,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,222.73,0.25,0,0
2,552.63,7,1105.26,8,5,2024,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,552.63,0.2857142857142857,1,1
4,686.61,6,2746.44,5,0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,686.61,0.6666666666666666,1,0
3,305.16,8,915.48,3,4,2025,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,305.16,0.375,1,0
1,41.09,4,41.09,3,5,2023,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,41.09,0.25,0,1
5,634,8,3170,6,3,2024,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,634,0.625,1,0
5,464.74,7,2323.7,1,4,2023,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,464.73999999999995,0.7142857142857143,1,0
